user_id,gender,age,age_group,mod_price,price_group,fre_city,fre_community_type,fre_city_level
504,M,57,46-60,2299,2001-4000,青岛,城区,新一线城市
505,M,52,46-60,1599,1001-2000,上饶,unknown,三线城市
506,F,67,60+,2458,2001-4000,贺州,unknown,五线城市
507,M,76,60+,1789,1001-2000,塔城地区,unknown,五线城市
508,F,27,26-35,2921,2001-4000,北京,unknown,一线城市
509,F,52,46-60,1899,1001-2000,徐州,镇区,二线城市
512,M,55,46-60,1499,1001-2000,聊城,unknown,四线城市
513,F,55,46-60,4399,4001-7000,石家庄,unknown,二线城市
515,F,39,36-45,2999,2001-4000,贵阳,unknown,二线城市
516,M,65,60+,3699,2001-4000,长沙,unknown,新一线城市
517,F,25,19-25,3299,2001-4000,喀什地区,unknown,五线城市
518,F,67,60+,1199,1001-2000,六安,unknown,四线城市
519,M,51,46-60,899,<=1000,邵阳,unknown,四线城市
520,M,56,46-60,1998,1001-2000,北京,乡村,一线城市
521,M,58,46-60,2199,2001-4000,上海,unknown,一线城市
522,M,63,60+,999,<=1000,枣庄,乡村,四线城市
524,M,40,36-45,2299,2001-4000,南宁,unknown,二线城市
525,M,64,60+,2399,2001-4000,朝阳,乡村,五线城市
526,M,54,46-60,3699,2001-4000,郑州,乡村,新一线城市
527,M,72,60+,3399,2001-4000,张家口,乡村,四线城市
528,M,60,46-60,1149,1001-2000,铁岭,unknown,五线城市
529,M,59,46-60,999,<=1000,绥化,unknown,四线城市
530,M,31,26-35,999,<=1000,南平,乡村,三线城市
531,M,74,60+,899,<=1000,迪庆藏族自治州,unknown,五线城市
532,M,71,60+,1068,1001-2000,大理白族自治州,乡村,四线城市
535,M,36,36-45,1899,1001-2000,阜阳,乡村,三线城市
536,M,70,60+,1068,1001-2000,资阳,unknown,五线城市
538,M,77,60+,1098,1001-2000,钦州,乡村,五线城市
539,F,40,36-45,1068,1001-2000,桂林,乡村,三线城市
540,M,56,46-60,1199,1001-2000,黔南布依族苗族自治州,unknown,四线城市
542,M,61,60+,999,<=1000,上饶,unknown,三线城市
545,F,55,46-60,1199,1001-2000,苏州,乡村,新一线城市
546,M,52,46-60,899,<=1000,沧州,乡村,三线城市
547,F,71,60+,1798,1001-2000,苏州,镇区,新一线城市
549,M,23,19-25,901,<=1000,贵港,乡村,五线城市
550,M,50,46-60,1599,1001-2000,日照,镇区,四线城市
551,M,62,60+,1049,1001-2000,临沂,乡村,三线城市
554,M,37,36-45,1299,1001-2000,商丘,unknown,三线城市
555,M,47,46-60,1899,1001-2000,惠州,unknown,二线城市
556,F,78,60+,999,<=1000,包头,unknown,三线城市
557,M,39,36-45,788,<=1000,钦州,乡村,五线城市
558,M,57,46-60,1398,1001-2000,苏州,镇区,新一线城市
559,M,58,46-60,1699,1001-2000,南通,镇区,二线城市
560,M,75,60+,1139,1001-2000,深圳,unknown,一线城市
561,M,76,60+,1199,1001-2000,青岛,unknown,新一线城市
562,M,33,26-35,1099,1001-2000,怀化,乡村,四线城市
563,M,70,60+,2699,2001-4000,临沂,unknown,三线城市
564,M,71,60+,1199,1001-2000,常德,unknown,四线城市
565,M,33,26-35,1199,1001-2000,开封,unknown,四线城市
566,M,68,60+,1149,1001-2000,吉安,unknown,四线城市
567,F,79,60+,2899,2001-4000,庆阳,镇区,五线城市
569,M,32,26-35,1449,1001-2000,益阳,unknown,四线城市
570,M,55,46-60,599,<=1000,日照,unknown,四线城市
571,M,58,46-60,899,<=1000,铜仁,乡村,四线城市
572,F,66,60+,1999,1001-2000,白银,unknown,五线城市
574,M,72,60+,1398,1001-2000,烟台,unknown,二线城市
576,M,43,36-45,1199,1001-2000,银川,unknown,三线城市
577,F,45,36-45,1799,1001-2000,六盘水,镇区,四线城市
578,M,56,46-60,3399,2001-4000,南阳,unknown,三线城市
579,M,53,46-60,1799,1001-2000,兰州,乡村,二线城市
580,M,37,36-45,1599,1001-2000,上海,乡村,一线城市
581,M,52,46-60,1699,1001-2000,徐州,unknown,二线城市
582,M,45,36-45,2399,2001-4000,深圳,unknown,一线城市
583,M,61,60+,1699,1001-2000,阜阳,unknown,三线城市
584,M,54,46-60,499,<=1000,成都,unknown,新一线城市
585,M,72,60+,999,<=1000,北京,乡村,一线城市
586,M,78,60+,1068,1001-2000,平凉,乡村,五线城市
588,M,54,46-60,1499,1001-2000,无锡,unknown,二线城市
589,F,34,26-35,999,<=1000,孝感,unknown,四线城市
591,M,60,46-60,1599,1001-2000,济南,城区,二线城市
592,F,49,46-60,1060,1001-2000,昌都,乡村,五线城市
593,F,55,46-60,6399,4001-7000,长春,unknown,二线城市
594,M,78,60+,999,<=1000,张家口,unknown,四线城市
595,F,65,60+,599,<=1000,乌鲁木齐,城区,三线城市
597,M,61,60+,999,<=1000,沈阳,乡村,新一线城市
598,F,57,46-60,1199,1001-2000,河池,unknown,五线城市
599,M,56,46-60,2399,2001-4000,保定,unknown,三线城市
600,F,57,46-60,1799,1001-2000,东营,unknown,四线城市
601,F,74,60+,1299,1001-2000,阜阳,unknown,三线城市
602,M,52,46-60,999,<=1000,上海,镇区,一线城市
603,F,62,60+,1149,1001-2000,丽江,乡村,四线城市
604,M,59,46-60,4999,4001-7000,遵义,unknown,三线城市
605,M,35,26-35,899,<=1000,泰安,unknown,三线城市
606,M,60,46-60,999,<=1000,廊坊,城区,三线城市
607,F,29,26-35,1068,1001-2000,塔城地区,乡村,五线城市
608,F,33,26-35,3298,2001-4000,赣州,unknown,三线城市
609,F,57,46-60,1199,1001-2000,佳木斯,乡村,四线城市
610,M,60,46-60,899,<=1000,榆林,城区,四线城市
614,M,32,26-35,1980,1001-2000,保定,乡村,三线城市
615,F,40,36-45,1899,1001-2000,毕节,unknown,四线城市
616,M,39,36-45,999,<=1000,普洱,乡村,五线城市
617,M,67,60+,1699,1001-2000,漳州,乡村,三线城市
618,M,55,46-60,1199,1001-2000,保定,乡村,三线城市
619,M,70,60+,799,<=1000,徐州,乡村,二线城市
620,F,51,46-60,1068,1001-2000,葫芦岛,乡村,五线城市
621,M,59,46-60,3498,2001-4000,保定,镇区,三线城市
622,F,33,26-35,1199,1001-2000,肇庆,unknown,三线城市
623,M,35,26-35,1199,1001-2000,台州,unknown,二线城市
624,M,72,60+,1798,1001-2000,毕节,乡村,四线城市
625,M,67,60+,999,<=1000,锡林郭勒盟,unknown,五线城市
626,M,78,60+,999,<=1000,邵阳,unknown,四线城市
627,M,64,60+,1999,1001-2000,南宁,unknown,二线城市
628,M,69,60+,999,<=1000,南通,unknown,二线城市
629,F,78,60+,2288,2001-4000,广州,unknown,一线城市
630,M,55,46-60,999,<=1000,陇南,乡村,五线城市
631,M,29,26-35,6222,4001-7000,深圳,城区,一线城市
632,F,57,46-60,1198,1001-2000,包头,unknown,三线城市
633,M,54,46-60,999,<=1000,日照,镇区,四线城市
634,M,49,46-60,1599,1001-2000,宁波,乡村,新一线城市
635,M,63,60+,1199,1001-2000,兰州,unknown,二线城市
636,M,33,26-35,1149,1001-2000,六盘水,镇区,四线城市
637,F,39,36-45,1449,1001-2000,济南,unknown,二线城市
638,F,65,60+,2699,2001-4000,宁波,unknown,新一线城市
639,M,71,60+,2599,2001-4000,北京,unknown,一线城市
640,F,35,26-35,1068,1001-2000,曲靖,城区,四线城市
641,M,30,26-35,6222,4001-7000,阿坝藏族羌族自治州,unknown,五线城市
642,F,37,36-45,1699,1001-2000,松原,unknown,五线城市
643,M,27,26-35,599,<=1000,文山壮族苗族自治州,unknown,五线城市
644,M,54,46-60,999,<=1000,九江,乡村,三线城市
646,M,37,36-45,1149,1001-2000,武汉,unknown,新一线城市
647,M,78,60+,1599,1001-2000,本溪,unknown,五线城市
649,F,30,26-35,1068,1001-2000,和田地区,乡村,五线城市
650,F,47,46-60,2399,2001-4000,宣城,乡村,四线城市
651,M,69,60+,1199,1001-2000,济宁,乡村,三线城市
652,F,20,19-25,1699,1001-2000,南阳,城区,三线城市
653,F,39,36-45,899,<=1000,辽阳,unknown,五线城市
654,F,33,26-35,4499,4001-7000,三亚,unknown,三线城市
655,F,36,36-45,1068,1001-2000,宜宾,乡村,四线城市
657,F,32,26-35,5999,4001-7000,德宏傣族景颇族自治州,unknown,四线城市
660,M,69,60+,1189,1001-2000,济南,unknown,二线城市
661,M,61,60+,1298,1001-2000,咸阳,unknown,三线城市
662,M,72,60+,1149,1001-2000,大同,城区,四线城市
663,M,70,60+,1398,1001-2000,来宾,unknown,五线城市
664,F,39,36-45,2499,2001-4000,益阳,城区,四线城市
665,M,62,60+,899,<=1000,菏泽,unknown,四线城市
666,F,34,26-35,1149,1001-2000,聊城,unknown,四线城市
667,M,54,46-60,3699,2001-4000,崇左,unknown,五线城市
668,M,33,26-35,3399,2001-4000,焦作,unknown,四线城市
669,M,79,60+,2399,2001-4000,荆门,城区,五线城市
670,M,54,46-60,970,<=1000,昆明,城区,新一线城市
671,M,73,60+,999,<=1000,徐州,乡村,二线城市
672,M,53,46-60,1399,1001-2000,唐山,unknown,三线城市
673,M,34,26-35,2699,2001-4000,上海,unknown,一线城市
674,F,54,46-60,1398,1001-2000,丹东,乡村,四线城市
675,M,59,46-60,599,<=1000,郑州,乡村,新一线城市
676,M,71,60+,1599,1001-2000,临沂,城区,三线城市
677,F,29,26-35,1998,1001-2000,阜阳,镇区,三线城市
678,M,70,60+,1199,1001-2000,绥化,城区,四线城市
679,M,31,26-35,1899,1001-2000,乌鲁木齐,unknown,三线城市
680,M,57,46-60,1299,1001-2000,桂林,unknown,三线城市
681,F,56,46-60,899,<=1000,遵义,乡村,三线城市
682,F,36,36-45,899,<=1000,毕节,unknown,四线城市
683,M,66,60+,1999,1001-2000,商丘,unknown,三线城市
684,M,69,60+,1498,1001-2000,宣城,unknown,四线城市
685,F,66,60+,599,<=1000,临沂,乡村,三线城市
686,M,52,46-60,1398,1001-2000,临沂,镇区,三线城市
687,M,33,26-35,3799,2001-4000,东莞,unknown,新一线城市
688,M,71,60+,1499,1001-2000,上饶,unknown,三线城市
689,M,57,46-60,1299,1001-2000,忻州,unknown,五线城市
690,M,50,46-60,1398,1001-2000,商丘,unknown,三线城市
691,M,37,36-45,3199,2001-4000,昆明,unknown,新一线城市
693,M,61,60+,1099,1001-2000,铜仁,乡村,四线城市
694,M,27,26-35,1199,1001-2000,娄底,unknown,四线城市
697,F,69,60+,1799,1001-2000,安顺,unknown,四线城市
698,F,33,26-35,2699,2001-4000,泉州,城区,二线城市
699,M,39,36-45,3699,2001-4000,曲靖,城区,四线城市
700,M,76,60+,4999,4001-7000,天津,城区,新一线城市
701,M,38,36-45,1798,1001-2000,东莞,镇区,新一线城市
702,F,34,26-35,1499,1001-2000,南京,unknown,新一线城市
704,F,70,60+,899,<=1000,咸阳,乡村,三线城市
705,M,40,36-45,3650,2001-4000,连云港,乡村,三线城市
706,F,59,46-60,1199,1001-2000,牡丹江,unknown,四线城市
707,M,35,26-35,2799,2001-4000,深圳,unknown,一线城市
708,M,39,36-45,1398,1001-2000,德州,乡村,四线城市
710,M,67,60+,599,<=1000,大理白族自治州,unknown,四线城市
711,M,57,46-60,1068,1001-2000,陇南,乡村,五线城市
712,F,55,46-60,1299,1001-2000,辽源,乡村,五线城市
713,M,54,46-60,899,<=1000,哈尔滨,unknown,二线城市
714,M,54,46-60,3999,2001-4000,纽约,unknown,unknown
717,M,52,46-60,1099,1001-2000,楚雄彝族自治州,乡村,五线城市
718,F,32,26-35,1498,1001-2000,赣州,unknown,三线城市
719,M,49,46-60,2969,2001-4000,长治,unknown,五线城市
720,F,40,36-45,5999,4001-7000,邯郸,unknown,三线城市
721,M,35,26-35,1099,1001-2000,那曲,乡村,五线城市
723,M,25,19-25,1548,1001-2000,广州,unknown,一线城市
724,F,72,60+,999,<=1000,周口,乡村,四线城市
725,M,33,26-35,7799,7000+,天津,unknown,新一线城市
726,F,74,60+,1199,1001-2000,盘锦,城区,四线城市
727,M,64,60+,5799,4001-7000,绵阳,unknown,三线城市
728,F,54,46-60,1699,1001-2000,镇江,镇区,三线城市
730,M,70,60+,1698,1001-2000,阜阳,unknown,三线城市
732,F,37,36-45,5999,4001-7000,贵阳,城区,二线城市
733,F,73,60+,1498,1001-2000,南阳,unknown,三线城市
734,M,53,46-60,899,<=1000,宁波,unknown,新一线城市
735,M,24,19-25,4999,4001-7000,深圳,城区,一线城市
736,M,62,60+,899,<=1000,吉安,unknown,四线城市
738,F,76,60+,1799,1001-2000,长春,乡村,二线城市
739,F,55,46-60,2299,2001-4000,抚顺,城区,五线城市
741,F,50,46-60,3599,2001-4000,长春,unknown,二线城市
742,M,34,26-35,1499,1001-2000,嘉兴,unknown,二线城市
744,F,37,36-45,1699,1001-2000,新乡,unknown,三线城市
745,M,56,46-60,1299,1001-2000,河池,乡村,五线城市
746,F,58,46-60,1099,1001-2000,北京,unknown,一线城市
747,M,79,60+,1799,1001-2000,西安,unknown,新一线城市
748,M,71,60+,1699,1001-2000,沧州,乡村,三线城市
749,F,74,60+,899,<=1000,青岛,城区,新一线城市
750,M,69,60+,1068,1001-2000,巴音郭楞蒙古自治州,乡村,五线城市
751,F,71,60+,599,<=1000,郑州,城区,新一线城市
753,M,37,36-45,2188,2001-4000,昆明,城区,新一线城市
754,F,65,60+,1399,1001-2000,临汾,unknown,四线城市
755,M,50,46-60,1599,1001-2000,伊春,unknown,五线城市
757,M,60,46-60,629,<=1000,厦门,unknown,二线城市
758,F,56,46-60,1199,1001-2000,包头,unknown,三线城市
759,M,72,60+,599,<=1000,临沂,unknown,三线城市
762,M,47,46-60,1798,1001-2000,河源,unknown,四线城市
764,M,38,36-45,1699,1001-2000,沧州,unknown,三线城市
765,F,26,26-35,1799,1001-2000,鄂尔多斯,城区,四线城市
767,M,77,60+,1068,1001-2000,鄂尔多斯,乡村,四线城市
768,M,59,46-60,599,<=1000,株洲,unknown,三线城市
769,M,73,60+,1798,1001-2000,昭通,unknown,五线城市
770,M,59,46-60,3399,2001-4000,黑河,unknown,五线城市
772,M,62,60+,2399,2001-4000,郑州,乡村,新一线城市
773,F,79,60+,999,<=1000,苏州,城区,新一线城市
774,M,51,46-60,2288,2001-4000,临沂,unknown,三线城市
775,M,61,60+,999,<=1000,张掖,unknown,五线城市
776,M,45,36-45,2499,2001-4000,广州,unknown,一线城市
777,F,56,46-60,494,<=1000,营口,乡村,四线城市
779,M,34,26-35,1899,1001-2000,沧州,unknown,三线城市
780,F,78,60+,1068,1001-2000,安顺,城区,四线城市
781,F,39,36-45,4999,4001-7000,遵义,unknown,三线城市
782,F,39,36-45,2499,2001-4000,福州,unknown,二线城市
784,M,39,36-45,1999,1001-2000,济南,城区,二线城市
785,M,39,36-45,2699,2001-4000,凉山彝族自治州,unknown,五线城市
786,M,72,60+,599,<=1000,澄迈,unknown,五线城市
787,F,49,46-60,1999,1001-2000,长春,城区,二线城市
788,M,52,46-60,505,<=1000,威海,乡村,三线城市
789,F,31,26-35,3699,2001-4000,杭州,城区,新一线城市
790,F,38,36-45,1199,1001-2000,开封,unknown,四线城市
791,M,33,26-35,1799,1001-2000,贵阳,unknown,二线城市
792,M,50,46-60,2999,2001-4000,河池,镇区,五线城市
794,M,64,60+,2199,2001-4000,天津,unknown,新一线城市
795,F,26,26-35,1688,1001-2000,衡水,unknown,五线城市
796,M,52,46-60,1199,1001-2000,海东,乡村,五线城市
798,M,67,60+,4999,4001-7000,鹤岗,unknown,五线城市
800,M,38,36-45,3899,2001-4000,济南,unknown,二线城市
802,M,65,60+,1158,1001-2000,锦州,unknown,四线城市
804,M,68,60+,1499,1001-2000,大庆,城区,三线城市
805,M,61,60+,1149,1001-2000,湖州,乡村,三线城市
806,M,70,60+,999,<=1000,衡水,unknown,五线城市
807,M,37,36-45,899,<=1000,遵义,乡村,三线城市
808,F,56,46-60,849,<=1000,南京,城区,新一线城市
809,M,64,60+,1699,1001-2000,文山壮族苗族自治州,unknown,五线城市
810,M,79,60+,1399,1001-2000,中卫,unknown,五线城市
811,M,66,60+,899,<=1000,无锡,unknown,二线城市
813,M,67,60+,1099,1001-2000,宿州,unknown,四线城市
814,F,35,26-35,2999,2001-4000,乌海,unknown,五线城市
816,F,33,26-35,2699,2001-4000,湛江,城区,三线城市
817,F,31,26-35,899,<=1000,襄阳,城区,三线城市
818,F,65,60+,1129,1001-2000,葫芦岛,unknown,五线城市
819,M,28,26-35,2969,2001-4000,徐州,unknown,二线城市
820,F,32,26-35,1399,1001-2000,邯郸,乡村,三线城市
821,F,28,26-35,848,<=1000,九江,unknown,三线城市
822,M,49,46-60,3299,2001-4000,西安,城区,新一线城市
823,F,62,60+,1199,1001-2000,丹东,unknown,四线城市
824,M,44,36-45,1199,1001-2000,大连,城区,二线城市
825,F,68,60+,5499,4001-7000,天津,城区,新一线城市
827,M,41,36-45,899,<=1000,深圳,unknown,一线城市
828,M,67,60+,2399,2001-4000,大庆,乡村,三线城市
830,F,39,36-45,1068,1001-2000,柳州,乡村,三线城市
831,M,63,60+,1699,1001-2000,济宁,乡村,三线城市
832,F,73,60+,400,<=1000,孝感,乡村,四线城市
833,F,52,46-60,1799,1001-2000,赤峰,镇区,四线城市
835,M,77,60+,1299,1001-2000,龙岩,unknown,三线城市
837,F,67,60+,899,<=1000,滨州,unknown,四线城市
839,M,50,46-60,3199,2001-4000,沈阳,unknown,新一线城市
840,M,78,60+,1198,1001-2000,济南,unknown,二线城市
842,M,60,46-60,1998,1001-2000,枣庄,乡村,四线城市
843,M,59,46-60,599,<=1000,长沙,unknown,新一线城市
844,M,47,46-60,2699,2001-4000,大庆,unknown,三线城市
845,M,69,60+,599,<=1000,丽江,乡村,四线城市
846,M,62,60+,7799,7000+,中卫,镇区,五线城市
849,M,37,36-45,799,<=1000,福州,unknown,二线城市
852,F,27,26-35,2799,2001-4000,台州,unknown,二线城市
853,M,64,60+,1099,1001-2000,温州,unknown,二线城市
854,F,76,60+,1398,1001-2000,乌兰察布,乡村,五线城市
856,M,53,46-60,1158,1001-2000,沈阳,城区,新一线城市
857,M,70,60+,2799,2001-4000,沧州,unknown,三线城市
859,M,52,46-60,1499,1001-2000,宣城,镇区,四线城市
860,F,23,19-25,1399,1001-2000,长春,乡村,二线城市
861,M,76,60+,1150,1001-2000,临沂,乡村,三线城市
862,M,76,60+,1099,1001-2000,呼和浩特,乡村,三线城市
863,M,77,60+,849,<=1000,合肥,unknown,二线城市
864,M,59,46-60,1699,1001-2000,哈尔滨,城区,二线城市
865,M,73,60+,899,<=1000,辽源,unknown,五线城市
866,M,67,60+,1448,1001-2000,商丘,unknown,三线城市
867,F,67,60+,899,<=1000,安康,镇区,五线城市
869,M,66,60+,1199,1001-2000,商丘,镇区,三线城市
870,M,56,46-60,1599,1001-2000,成都,城区,新一线城市
871,F,56,46-60,1299,1001-2000,绥化,unknown,四线城市
872,F,56,46-60,1399,1001-2000,重庆,乡村,新一线城市
874,F,27,26-35,1699,1001-2000,天水,unknown,五线城市
875,M,47,46-60,1789,1001-2000,安顺,unknown,四线城市
876,M,69,60+,1999,1001-2000,酒泉,unknown,五线城市
878,M,74,60+,999,<=1000,渭南,乡村,四线城市
881,F,33,26-35,3288,2001-4000,枣庄,unknown,四线城市
882,M,22,19-25,8999,7000+,呼和浩特,乡村,三线城市
883,M,20,19-25,1398,1001-2000,宿州,unknown,四线城市
886,F,26,26-35,5599,4001-7000,武汉,unknown,新一线城市
888,M,35,26-35,1348,1001-2000,银川,unknown,三线城市
889,M,38,36-45,14999,7000+,长春,乡村,二线城市
890,M,20,19-25,5599,4001-7000,贵港,乡村,五线城市
891,M,23,19-25,5999,4001-7000,长沙,城区,新一线城市
892,M,21,19-25,3499,2001-4000,宿迁,城区,三线城市
894,M,36,36-45,899,<=1000,贵阳,unknown,二线城市
900,F,64,60+,2699,2001-4000,延安,城区,五线城市
907,M,50,46-60,1799,1001-2000,宁波,镇区,新一线城市
911,M,36,36-45,1699,1001-2000,嘉兴,城区,二线城市
912,F,56,46-60,1798,1001-2000,天水,unknown,五线城市
913,F,30,26-35,1400,1001-2000,广州,城区,一线城市
914,M,26,26-35,1699,1001-2000,巴中,乡村,五线城市
915,M,47,46-60,899,<=1000,本溪,乡村,五线城市
921,M,30,26-35,1599,1001-2000,克拉玛依,unknown,五线城市
922,M,71,60+,989,<=1000,沧州,unknown,三线城市
925,F,76,60+,2699,2001-4000,红河哈尼族彝族自治州,unknown,四线城市
928,F,34,26-35,3488,2001-4000,清远,unknown,三线城市
930,M,31,26-35,2788,2001-4000,开封,unknown,四线城市
931,M,27,26-35,1198,1001-2000,中山,乡村,二线城市
934,M,62,60+,1699,1001-2000,随州,unknown,五线城市
936,F,37,36-45,4299,4001-7000,毕节,unknown,四线城市
937,F,27,26-35,2699,2001-4000,成都,城区,新一线城市
940,M,22,19-25,3999,2001-4000,崇左,乡村,五线城市
941,M,37,36-45,1999,1001-2000,南京,unknown,新一线城市
943,M,68,60+,1998,1001-2000,临夏回族自治州,镇区,五线城市
944,M,56,46-60,3488,2001-4000,喀什地区,unknown,五线城市
946,M,33,26-35,1199,1001-2000,天津,城区,新一线城市
947,M,60,46-60,2799,2001-4000,石家庄,unknown,二线城市
950,M,67,60+,1598,1001-2000,济宁,unknown,三线城市
951,M,29,26-35,1999,1001-2000,亳州,unknown,五线城市
952,M,30,26-35,1798,1001-2000,肇庆,城区,三线城市
954,M,33,26-35,2998,2001-4000,保山,乡村,四线城市
955,F,36,36-45,1199,1001-2000,榆林,乡村,四线城市
956,F,44,36-45,1999,1001-2000,嘉兴,镇区,二线城市
957,M,26,26-35,2399,2001-4000,深圳,城区,一线城市
958,M,47,46-60,999,<=1000,新乡,乡村,三线城市
961,M,26,26-35,1899,1001-2000,青岛,城区,新一线城市
962,M,49,46-60,3199,2001-4000,雅安,乡村,五线城市
