pid,author_id,category_id,category_level,parent_id,root_id,root_name_cn,root_name_en,duration,author_fans_count,title,tag_name
13192,695497463,17,1,17,17,动物, animals,5.433,297234,刚谈对象结婚前,法斗|萌宠|法国斗牛犬
33426,2562311292,28,1,28,28,资讯, information,57.5,19371,特殊的客人!下集更精彩,电影解说
33924,2268332379,30,1,30,30,法律, legal,16.0,156466,男女双方自愿开房也会违法吗,普法星推官|陈律说法|公益快普法
34894,2845039551,22,1,22,22,财经, Finance,42.2,16453,2022年上半年涨价最厉害的10种商品,基金|快手新知播|在快手看财经
46784,2341720374,36,1,36,36,房产家居, real estate,48.86600000000001,20031,主卧房谁住,国学智慧|曾仕强教授
61989,1384255510,22,1,22,22,财经, Finance,197.56,52308,"钱会越来越不值钱?普通老百姓掌握""这三招""可以抵御通胀!",抗通胀|涨知识
63387,783861560,12,1,12,12,美食, gourmet,8.766,257451,你会这样切吗,快小菜|创作灵感|我是爆款王
63471,1297236622,30,1,30,30,法律, legal,91.958,1066,山底要不要复婚,辽阳市知名律师|辽宁辛律师|婚姻律师
63556,2875633683,30,1,30,30,法律, legal,38.233,39912,当小姐被拘留领结婚证会被查出来吗,法律|法律咨询|每天学点法律知识
63770,1213527876,4,1,4,4,美妆, beauty,21.066,54654,有什么区别?,家用除螨仪|智能除螨仪|提高睡眠质量
66321,1528550694,25,1,25,25,亲子, parent-child,45.3,85138,被阳谋喂大的孩子内心有多强大,三十六计|孙子兵法与三十六计
66492,518975028,5,1,5,5,穿搭, wear it,10.533,289072,加绒棉袄,中老年服饰|新款棉袄|快手时尚带你上热门
67027,2967785822,12,1,12,12,美食, gourmet,19.866,1997,老公最爱吃的椒麻鸡,烧鸡|椒麻鸡|麻椒鸡
67345,1421462599,6,1,6,6,明星娱乐, Star Entertainment,58.966,12331,盛世美颜,莱昂纳多·迪卡普里奥|荒野猎人|泰坦尼克号
67416,1713271902,7,1,7,7,运动, movement,9.733,71768,就是强!,王楠女儿|乒乓球|王楠
67786,28756928,28,1,28,28,资讯, information,78.46600000000001,1998,洁癖女人,第一批报复性吃喝|天水互助
71161,320096098,25,1,25,25,亲子, parent-child,14.593,820603,孩子突然爬到床头爸爸的反应暖心了,人类幼崽有多可爱
71275,2593768699,2,1,2,2,音乐, music,101.466,265122,《英雄赞歌》韦唯&宋祖英,快手热点|我在快手整活|光合计划激励任务
71643,1484411847,5,1,5,5,穿搭, wear it,7.766,1056320,欧货男士羽绒马甲,男装搭配实体店|男装休闲搭配|高品质羽绒马甲
73235,198510871,17,1,17,17,动物, animals,8.766,548765,狗狗气哭了,我家宠物|日常溜狗|一人一狗
92512,2950039721,30,1,30,30,法律, legal,56.633,1036,老板也可能成为高危职业,劳务合同
97616,1871848245,6,1,6,6,明星娱乐, Star Entertainment,89.8,499947,宋丹丹回应自己强势,宋丹丹|博谷|做家务的男人第4季
98154,1431644522,6,1,6,6,明星娱乐, Star Entertainment,59.033,229,因嫖娼被抓明星,李易峰
99283,2649746857,17,1,17,17,动物, animals,6.416,6634,试试呀,记录猫咪日常的生活|猫咪打架日常|猫咪迷惑行为大赏
99802,140598681,28,1,28,28,资讯, information,69.12,69,男女不能过分性欲,曾仕强|李易峰
100889,2905774769,30,1,30,30,法律, legal,7.0,782,法院一次判离的十大理由,法律咨询|起诉离婚|普法星推官
144129,1547886882,28,1,28,28,资讯, information,6.132999999999999,530589,北京地铁平谷线北京段河北段启动建设,北京|跨省地铁|地铁平谷线
10813,2444226732,24,1,24,24,星座命理, astrology,53.633,339916,小学生有错吗?小学生到底怎么了?,集合吧光合创作者
67194,2305743741,3,1,3,3,游戏,game,12.633,428907,#召唤,迷你世界老玩家
2134,141591323,7,1,7,7,运动, movement,20.1,803591,234567哎呦厉害哎,快手暴汗健身房
4037,1697598101,25,1,25,25,亲子, parent-child,83.883,628283,小男孩有危险小军娃出手相救,儿童安全|正能量|高能段子手
7374,2852864670,12,1,12,12,美食, gourmet,317.2,125239,大鸡腿组合,搞笑表情包|感谢快手平台推荐我要上热门|韩国声控吃播
8413,1930876832,12,1,12,12,美食, gourmet,301.983,2154761,大山里的蒜香小龙虾,我的乡村生活|家乡美食|新农人计划2022
10443,2058399587,39,1,39,39,影视和短剧, films and short plays,81.616,395404,恶人,新光合计划|正能量专递
11459,2310826842,25,1,25,25,亲子, parent-child,46.3,351049,小丁打针记,勇敢的宝宝打针都不哭|宝宝打针记
35072,2852742027,25,1,25,25,亲子, parent-child,147.52,68331,变出漂亮滑滑梯,你喜欢的样子我都有|儿童玩具|热门
38644,1630934488,20,1,20,20,二次元, quadratic,398.5,80748,这些小恐龙好可爱.调皮又捣,动画|夏日暴击|恐龙当家
38851,1953655928,13,1,13,13,三农, agriculture,24.066,21072,养猪日常,作品推广小助手同城热点
40371,163982974,9,1,9,9,搞笑, funny,45.61600000000001,365868,一下一下急不赢咯,农村|快手热点热门|搞笑
47024,1894654629,39,1,39,39,影视和短剧, films and short plays,181.133,502752,莫伸手,见义勇为|正义之道|善义之举传递正能量
49256,2354542192,39,1,39,39,影视和短剧, films and short plays,74.7,573902,小弟内鬼大哥电影里的那些迷惑行为,人间迷惑行为大赏|电影里面的那些迷惑行为|追剧一夏
61409,2381218477,39,1,39,39,影视和短剧, films and short plays,84.53299999999999,1425548,励志,逆行者|快手小剧场|全民防疫
62808,1090288546,25,1,25,25,亲子, parent-child,119.833,161949,我们来捉迷藏,守护乡村儿童心理健康|用小红花一块做好事
63296,1014420743,12,1,12,12,美食, gourmet,47.566,157508,大西瓜炒酸奶,创业正能量|炒酸奶|美食创业
63955,2824579908,17,1,17,17,动物, animals,309.133,39950,猫咪配粮,猫咪配粮|配粮|asmr
65632,2500830160,9,1,9,9,搞笑, funny,119.6,536785,恶作剧!,有趣动画
65717,650987778,15,1,15,15,才艺, talent,64.483,1972231,屠龙战士,玩泥巴
98107,952763261,4,1,4,4,美妆, beauty,45.533,454112,男友绝望第n天,帮男友护肤|护肤|沉浸式护肤
98534,1618221421,39,1,39,39,影视和短剧, films and short plays,191.916,2531584,最恨兄弟情这就是兄弟,农村|追剧一夏|兄弟情
98905,1930876832,12,1,12,12,美食, gourmet,263.316,2138281,大山里的河蚌,快手幸福乡村带头人|新农人计划2022|家乡美食
99253,2573048569,39,1,39,39,影视和短剧, films and short plays,186.216,82664,中国妇女一句八嘎暴露身份,集结吧光合创作者|快手影视高热计划
99431,2476928285,39,1,39,39,影视和短剧, films and short plays,150.482,332438,后妈也是妈,爱情婚姻家庭情感|情感短剧|天生我有戏
99879,1223765754,39,1,39,39,影视和短剧, films and short plays,222.855,1735223,替儿子讨薪,天生我有戏|剧星计划|快手弹幕
100433,528083932,39,1,39,39,影视和短剧, films and short plays,199.4,57641,女鬼子嚣张的包围特工下一秒嚣张气变成了惊吓,快手影视高热计划|打开弹幕看好剧|放映厅免费看大片
936,1308791341,12,1,12,12,美食, gourmet,74.7,27980,为了方便照顾孩子每天坚持摆摊,纯手工彩虹冰淇淋摆摊|记录我的摆摊生活|适合公园夜市摆摊创业
1191,1261659970,20,1,20,20,二次元, quadratic,9.166,3789187,就属你的眼神,快手漫动力|夏日暴击|二次元新星
1204,1243494958,25,1,25,25,亲子, parent-child,32.233000000000004,1501372,小猪佩奇玩具,益智玩具|小猪佩奇|玩具小故事
1921,683602849,9,1,9,9,搞笑, funny,22.116,1059078,惊不惊喜意不意外,笑点不打烊计划|惊不惊喜意不意外|爆笑夏令营
2789,2849946836,20,1,20,20,二次元, quadratic,176.3,9162,夺宝熊兵(9),熊出没|熊出没之夺宝熊兵|动画
3033,809619900,9,1,9,9,搞笑, funny,12.233,58253,老爸锁了个寂寞,搞笑视频|快影文案成片|搞笑
3126,749996457,15,1,15,15,才艺, talent,67.433,2710853,水果艺术摆盘,果盘制作|创意水果拼盘
3351,625259932,9,1,9,9,搞笑, funny,42.066,388338,秋千的多种玩法,搞笑
3417,2869407779,12,1,12,12,美食, gourmet,8.482999999999999,3495,鸡蛋小汉堡,早餐|鸡蛋神仙吃法|减脂餐
4620,1818214440,36,1,36,36,房产家居, real estate,14.015999999999998,1760266,吸盘把手,把手|吸盘把手
4696,1308791341,12,1,12,12,美食, gourmet,72.233,28348,冰淇淋,记录我的摆摊生活|纯手工彩虹冰淇淋摆摊|创业摆地摊
5132,1849512325,25,1,25,25,亲子, parent-child,52.166,36997,妈妈有危险,亲子教育|儿童安全知识|儿童安全
5804,1083678027,39,1,39,39,影视和短剧, films and short plays,218.033,2794983,80年代的我们,童年回忆|80年代的我们
5983,899809601,25,1,25,25,亲子, parent-child,102.933,193293,娃娃变装秀丽萨,芭比娃娃|新奇特玩具|好物分享
6022,373684811,10,1,10,10,旅游, travel,10.01,526975,大哥上头了,集结吧光合创作者|龙云谷|挑战极限
6986,618580220,39,1,39,39,影视和短剧, films and short plays,67.1,1166338,3岁孩子的格局,追剧一夏|热爱快手支持正能量
7139,1756622728,9,1,9,9,搞笑, funny,60.333,828040,当宝宝仓促出生,今日份的自拍|搞笑视频|搞笑配音
7583,2906933547,12,1,12,12,美食, gourmet,11.2,13967,小猪佩奇转晕了,美食制作|蛋糕|创意蛋糕
7884,992081078,9,1,9,9,搞笑, funny,10.366,143638,爸爸你要si掉了,模仿小天|小天大帅哥|小天朝笑
7950,138521432,25,1,25,25,亲子, parent-child,60.583,78314,小猪佩奇故事,小猪佩奇玩具|玩具屋|儿童玩具故事
8302,354824278,25,1,25,25,亲子, parent-child,31.092,434665,儿童玩具车视频,儿童玩具|益智玩具|玩具
8768,213211616,7,1,7,7,运动, movement,9.833,3155452,快拉住他!,运动一夏|新光合计划
9250,992081078,9,1,9,9,搞笑, funny,15.966,143820,模仿网络小朋友要喝水某某小天,小天大帅哥|模仿小天|小天朝笑
9406,682378177,15,1,15,15,才艺, talent,26.0,3093820,叶罗丽,创意手工|非物质文化遗产|中国糖画
9651,992081078,9,1,9,9,搞笑, funny,10.466,142936,对比我们两个掉了小天,小天大帅哥|小天朝笑|模仿小天
10113,1665325886,39,1,39,39,影视和短剧, films and short plays,92.266,319588,左右不分,追剧一夏|家庭共情
10423,2300439394,39,1,39,39,影视和短剧, films and short plays,47.783,1219304,做雪碧,追剧一下|短剧ncm影响力大赛|天生我有戏
10858,2388979887,39,1,39,39,影视和短剧, films and short plays,126.48,146220,无家可归,追剧一夏|带娃日常|家庭共情
11321,2839814924,25,1,25,25,亲子, parent-child,203.0,62364,岩浆要追上来了,儿童|玩具|喜欢
11796,2464415179,39,1,39,39,影视和短剧, films and short plays,124.96,809961,邪不压正,打击拐卖|邪不压正|安保
11823,134604458,9,1,9,9,搞笑, funny,58.066,197850,文明驾驶安全第一(1),老司机|文明驾驶|正能量专递
12507,1793840162,25,1,25,25,亲子, parent-child,9.3,23433,一个爸爸的反应能力得有多重要,家有萌娃|老爸带娃|父爱无言一生相伴
12609,2681523209,39,1,39,39,影视和短剧, films and short plays,82.32,285796,逆行者的那些事我六郎十三支持正能量,抗击疫情人人有责|致敬逆行者|传递正能量从我做起
12957,1818214440,36,1,36,36,房产家居, real estate,13.116,1760280,出门提醒器,出门提醒器
13034,252435776,17,1,17,17,动物, animals,53.633,3693528,金毛极光,这狗成精了|快手萌宠天团|金毛极光
13043,2319010425,20,1,20,20,二次元, quadratic,17.066,900464,小舞我回来了,你会是斗罗大陆里的谁
13086,570245496,18,1,18,18,汽车, car,59.233,541029,千万不要开空调在车内睡觉,汽车知识分享|带你了解更多汽车知识|快说车
13154,2305580927,9,1,9,9,搞笑, funny,8.166,754797,爸我妈D我,追剧一夏|笑疯了老铁|家庭共情
33442,2380499665,39,1,39,39,影视和短剧, films and short plays,126.666,1681447,薯片喜欢吃薯片的那个妞,集合吧光合计划创作者|追剧一夏
33463,616224335,12,1,12,12,美食, gourmet,66.433,31879,盘盘麻辣烫,我爱吃美食|勤俭节约不浪费粮食传播正能量|珍惜粮食拒绝浪费
33525,807782783,39,1,39,39,影视和短剧, films and short plays,65.5,485931,我爸愤怒的瞬间,天生我有戏|追剧一夏|一人分饰多角
33993,1665754099,12,1,12,12,美食, gourmet,51.333,951673,酸奶变水果酸奶棒太神奇了,2022光合创作者大会
34045,232334246,3,1,3,3,游戏,game,47.666,206626,黑桃A?,快手小游戏|快手游戏合伙人
34559,2366234960,25,1,25,25,亲子, parent-child,14.883,352141,老爷的桃子掉了双胞胎姐妹这样做,二姝三姝|记录生活|萌娃
34718,1014420743,12,1,12,12,美食, gourmet,48.466,152633,喷泉饮料炒酸奶,美食创业|炒酸奶|创业正能量
37350,144070258,39,1,39,39,影视和短剧, films and short plays,125.966,1868284,我给奶奶洗洗脚,孝顺的孩子|原创农村剧情|光合计划
37635,1127297585,7,1,7,7,运动, movement,11.066,915845,这个腿法有点酷吗,跆拳道日常
37849,2907369969,12,1,12,12,美食, gourmet,11.265999999999998,11386,炮筒鱼把鱼转二才好吃,餐饮|特色餐饮|炮筒鱼
38284,1111772100,3,1,3,3,游戏,game,23.133000000000003,926047,涂色小能手,游戏夏日游园季|快手小游戏|游戏凡星计划
38318,2867400756,12,1,12,12,美食, gourmet,27.633000000000003,154534,食材处理小妙招食材处理小技巧,生活小技巧|生活小妙招
38365,215231100,11,1,11,11,生活, life,12.65,57257,你看这猫,夫妻日常|情侣日常
38824,854320746,9,1,9,9,搞笑, funny,6.8660000000000005,57954,啊..···.我捡到的......,监控摄像头|摄像机|监控
39815,522261785,9,1,9,9,搞笑, funny,11.7,25268,拍摄道具,剧中是道具请勿模仿|拍摄现场
40116,424684621,25,1,25,25,亲子, parent-child,14.807,2154,一杯果汁引起大战,山楂树下月满中秋|一点面子没给
44293,17106771,9,1,9,9,搞笑, funny,10.85,161107,这样的妹妹不要也罢,傻妹妹|农村搞笑生活
61334,2819901810,15,1,15,15,才艺, talent,8.232999999999999,14796,庭院小路铺设,踏步石景观|脚踏石庭院摆件|水泥制品模具
61702,2753705460,12,1,12,12,美食, gourmet,23.233,338862,好吃的,热门|棒棒糖|弹弹乐
63040,306842972,12,1,12,12,美食, gourmet,144.766,1055298,非要吃洗脸盆大的火锅,自热小火锅
63131,111537524,9,1,9,9,搞笑, funny,16.566,4059683,姐你坐那么高危险呢妹妹被你下来,集结吧光合激励计划|集吧搞笑萌娃|集合吧光合创作者|集合吧计划创作者
63233,1461591935,25,1,25,25,亲子, parent-child,326.033,239115,成人玩游戏,大人也玩玩具|儿童的世界是美好的|儿童玩具
63719,935698550,12,1,12,12,美食, gourmet,163.666,183160,自制冰淇淋,乡村美食|记录农村美好生活|自制冰淇淋
66687,2834614425,3,1,3,3,游戏,game,113.24,478896,小梧桐坑妈妈,小舞|樱花校园模拟器|唐三小舞
66725,2635479286,9,1,9,9,搞笑, funny,73.95,570525,这马路还能这样过?一个比一个牛,搞笑视频|搞笑配音|搞笑
66749,332460760,15,1,15,15,才艺, talent,24.366,14998,小猪佩奇简笔画,光合计划|可爱简笔画|创意简笔画
67824,2857882878,25,1,25,25,亲子, parent-child,9.31,426,谁说的一点都不疼,我爱你所有的样子|宝宝打针记|魔性小孩
71684,2817925732,25,1,25,25,亲子, parent-child,281.84,82927,迷宫挑战,儿童|喜欢|玩具
88346,241959388,11,1,11,11,生活, life,9.366,879,珊瑚绒毛巾,好物推荐|毛巾
98208,595313564,25,1,25,25,亲子, parent-child,30.766,2524498,奶奶的疼爱,家庭共情|天生我有戏|2022光合创作者大会
98622,422231705,9,1,9,9,搞笑, funny,87.85,4399910,整蛊猴哥,恶搞一下|最佳损友|快手搞笑达人
98720,2340921019,36,1,36,36,房产家居, real estate,12.866,890414,户外防水坐垫,户外坐垫|生活好帮手
98725,320515843,39,1,39,39,影视和短剧, films and short plays,65.083,5558,都是贪吃惹的祸,剧情|记录我的农村生活
98833,353882049,12,1,12,12,美食, gourmet,13.566,919159,我们只能吃一口哦,儿时的味道|棉花糖|零食
99040,459187774,9,1,9,9,搞笑, funny,37.45,397815,绑着打针,搞笑夫妻|搞笑视频|搞笑
100143,332013929,2,1,2,2,音乐, music,34.366,1678869,姐姐拉着双胞胎弟弟的手唱送给妈妈的歌:天之大,鲁亚艺术教育|天之大|鲁亚家双胞胎
