antecedent,consequent,support_count,support,confidence,lift
city_level=三线城市 & tag=夫妻情感问题,behavior=effective_view,28,0.00027534664175435147,0.9032258064516129,1.2477792726268782
gender=M & tag=惊不惊喜意不意外,behavior=effective_view,28,0.00027534664175435147,0.9032258064516129,1.2477792726268782
tag=办公室游戏 & theme=9,behavior=effective_view,28,0.00027534664175435147,0.9032258064516129,1.2477792726268782
city_level=四线城市 & tag=汽车,behavior=effective_view,28,0.00027534664175435147,0.9032258064516129,1.2477792726268782
tag=备孕 & theme=25,behavior=effective_view,28,0.00027534664175435147,0.9032258064516129,1.2477792726268782
age_group=26-35 & tag=科比,behavior=effective_view,28,0.00027534664175435147,0.9032258064516129,1.2477792726268782
city_level=二线城市 & tag=俄罗斯,behavior=effective_view,28,0.00027534664175435147,0.9032258064516129,1.2477792726268782
city_level=四线城市 & tag=快手娱乐星熠计划,behavior=effective_view,28,0.00027534664175435147,0.9032258064516129,1.2477792726268782
tag=天生我有戏 & tag=搞笑,behavior=effective_view,65,0.0006391975612154587,0.9027777777777778,1.247160334495615
age_group=26-35 & tag=动漫,behavior=effective_view,37,0.0003638509194611073,0.9024390243902439,1.246692356884172
age_group=60+ & tag=商业思维,behavior=effective_view,37,0.0003638509194611073,0.9024390243902439,1.246692356884172
gender=M & tag=军事科技,behavior=effective_view,46,0.00045235519716786313,0.9019607843137255,1.2460316826091937
gender=M & tag=科比,behavior=effective_view,45,0.0004425213885337791,0.9,1.2433229180817824
tag=人间真实在快手 & tag=生活这场戏,behavior=effective_view,36,0.0003540171108270233,0.9,1.2433229180817824
gender=M & tag=爸爸的小棉袄,behavior=effective_view,36,0.0003540171108270233,0.9,1.2433229180817824
age_group=26-35 & tag=万万没想到,behavior=effective_view,36,0.0003540171108270233,0.9,1.2433229180817824
tag=医生,behavior=effective_view,27,0.00026551283312026746,0.9,1.2433229180817824
age_group=26-35 & tag=小猪佩奇,behavior=effective_view,27,0.00026551283312026746,0.9,1.2433229180817824
tag=今天拍点啥 & tag=搞笑配音,behavior=effective_view,27,0.00026551283312026746,0.9,1.2433229180817824
gender=F & tag=娱乐评论大赏,behavior=effective_view,27,0.00026551283312026746,0.9,1.2433229180817824
gender=M & tag=家庭日常,behavior=effective_view,53,0.000521191857606451,0.8983050847457628,1.2409814436597828
tag=今天拍点啥 & theme=9,behavior=effective_view,35,0.0003441833021929393,0.8974358974358975,1.2397806875459367
tag=社保,behavior=effective_view,26,0.0002556790244861835,0.896551724137931,1.2385592287404728
tag=社保 & theme=22,behavior=effective_view,26,0.0002556790244861835,0.896551724137931,1.2385592287404728
age_group=46-60 & tag=思维,behavior=effective_view,26,0.0002556790244861835,0.896551724137931,1.2385592287404728
tag=记录真实生活 & theme=9,behavior=effective_view,26,0.0002556790244861835,0.896551724137931,1.2385592287404728
tag=沉浸式 & theme=4,behavior=effective_view,26,0.0002556790244861835,0.896551724137931,1.2385592287404728
gender=F & tag=励志语录,behavior=effective_view,26,0.0002556790244861835,0.896551724137931,1.2385592287404728
gender=F & tag=十八从头开始,behavior=effective_view,26,0.0002556790244861835,0.896551724137931,1.2385592287404728
tag=户外探险,behavior=effective_view,34,0.00033434949355885536,0.8947368421052632,1.236052023823994
tag=悬浮床,behavior=effective_view,34,0.00033434949355885536,0.8947368421052632,1.236052023823994
tag=户外探险 & theme=10,behavior=effective_view,34,0.00033434949355885536,0.8947368421052632,1.236052023823994
tag=悬浮床 & theme=36,behavior=effective_view,34,0.00033434949355885536,0.8947368421052632,1.236052023823994
tag=集结吧光合创作者 & theme=29,behavior=effective_view,34,0.00033434949355885536,0.8947368421052632,1.236052023823994
age_group=19-25 & tag=原神,behavior=effective_view,42,0.0004130199626315272,0.8936170212765957,1.2345050250457412
tag=潇潇学姐,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=笑死人了,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=念书的孩子,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=猫和老鼠,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=搞笑视频 & tag=潇潇学姐,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=潇潇学姐 & theme=9,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
city_level=五线城市 & tag=解压,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
city_level=五线城市 & tag=人类幼崽成长记,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
city_level=三线城市 & tag=奇闻趣事,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=苍兰诀 & theme=39,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
age_group=26-35 & tag=跑酷拉面,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
gender=M & tag=回忆童年经典动画片,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=笑死人了 & theme=9,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=测评 & theme=15,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=原创 & theme=20,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
city_level=五线城市 & tag=跑酷拉面,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
city_level=四线城市 & tag=艾特TA分享快乐,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
age_group=60+ & tag=超爆小故事,behavior=effective_view,25,0.0002458452158520995,0.8928571428571429,1.233455275874784
tag=动漫 & theme=20,behavior=effective_view,99,0.000973547054774314,0.8918918918918919,1.2321218107116763
tag=短剧有好货 & theme=9,behavior=effective_view,33,0.00032451568492477135,0.8918918918918919,1.2321218107116763
tag=新光合计划 & theme=3,behavior=effective_view,33,0.00032451568492477135,0.8918918918918919,1.2321218107116763
city_level=二线城市 & tag=游戏凡星计划,behavior=effective_view,74,0.0007277018389222146,0.891566265060241,1.231671967042194
age_group=26-35 & tag=一人分饰多角,behavior=effective_view,41,0.0004031861539974432,0.8913043478260869,1.2313101362645669
age_group=36-45 & tag=萌娃,behavior=effective_view,41,0.0004031861539974432,0.8913043478260869,1.2313101362645669
tag=动漫解说,behavior=effective_view,49,0.00048185662307011505,0.8909090909090909,1.2307641007274208
city_level=四线城市 & tag=人间真实在快手,behavior=effective_view,49,0.00048185662307011505,0.8909090909090909,1.2307641007274208
tag=动漫解说 & theme=20,behavior=effective_view,49,0.00048185662307011505,0.8909090909090909,1.2307641007274208
tag=脑洞大开,behavior=effective_view,48,0.0004720228144360311,0.8888888888888888,1.2279732524264515
tag=治愈,behavior=effective_view,40,0.00039335234536335925,0.8888888888888888,1.2279732524264515
age_group=46-60 & tag=主播说新闻,behavior=effective_view,40,0.00039335234536335925,0.8888888888888888,1.2279732524264515
city_level=新一线城市 & tag=快手情侣日常,behavior=effective_view,40,0.00039335234536335925,0.8888888888888888,1.2279732524264515
tag=校园故事,behavior=effective_view,32,0.0003146818762906874,0.8888888888888888,1.2279732524264515
tag=油切大肚茶 & theme=9,behavior=effective_view,32,0.0003146818762906874,0.8888888888888888,1.2279732524264515
gender=M & tag=脑洞大开,behavior=effective_view,32,0.0003146818762906874,0.8888888888888888,1.2279732524264515
tag=校园 & theme=6,behavior=effective_view,32,0.0003146818762906874,0.8888888888888888,1.2279732524264515
tag=师生日常,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
tag=台球桌,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
tag=要做一个猛男,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
tag=萌娃日常 & theme=25,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
gender=M & tag=中俄友谊,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
city_level=五线城市 & tag=小故事,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
city_level=四线城市 & tag=奇闻趣事,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
age_group=26-35 & tag=2022高考季,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
age_group=60+ & tag=小说,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
tag=台球桌 & theme=7,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
tag=旧房改造 & tag=装修,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
gender=F & tag=语录,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
tag=要做一个猛男 & theme=7,behavior=effective_view,24,0.00023601140721801555,0.8888888888888888,1.2279732524264515
tag=十八从头开始,behavior=effective_view,63,0.0006195299439472907,0.8873239436619719,1.2258113276862643
tag=励志语录 & tag=十八从头开始,behavior=effective_view,63,0.0006195299439472907,0.8873239436619719,1.2258113276862643
tag=十八从头开始 & theme=19,behavior=effective_view,63,0.0006195299439472907,0.8873239436619719,1.2258113276862643
tag=军事科技,behavior=effective_view,47,0.0004621890058019471,0.8867924528301887,1.2250770890952571
gender=F & tag=come的喂,behavior=effective_view,47,0.0004621890058019471,0.8867924528301887,1.2250770890952571
tag=社恐,behavior=effective_view,31,0.0003048480676566034,0.8857142857142857,1.2235876336677858
age_group=60+ & tag=测评,behavior=effective_view,31,0.0003048480676566034,0.8857142857142857,1.2235876336677858
age_group=60+ & tag=快手好书单,behavior=effective_view,31,0.0003048480676566034,0.8857142857142857,1.2235876336677858
city_level=三线城市 & tag=健康科普在快手,behavior=effective_view,54,0.0005310256662405349,0.8852459016393442,1.2229405751624087
tag=美人鱼,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
tag=风起霓裳,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
tag=今天拍点啥 & tag=搞笑视频,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
age_group=60+ & tag=乡村爱情故事,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
gender=M & tag=泊车天才,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
gender=M & tag=备孕,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
gender=M & tag=关爱女性在快手,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
tag=经典音乐分享 & tag=音乐,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
gender=M & tag=电影,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
tag=减肥 & tag=减肥逆袭,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
city_level=新一线城市 & tag=爱情,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
tag=风起霓裳 & theme=39,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
age_group=19-25 & tag=励志语录,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
gender=M & tag=台球桌,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
tag=悬浮床 & tag=旧房改造,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
tag=悬浮床 & tag=装修,behavior=effective_view,23,0.00022617759858393157,0.8846153846153846,1.222069534866709
tag=恩爱夫妻,behavior=effective_view,38,0.0003736847280951913,0.8837209302325582,1.2208338730518793
tag=游可爱嗨创计划,behavior=effective_view,38,0.0003736847280951913,0.8837209302325582,1.2208338730518793
tag=和你在一起,behavior=effective_view,53,0.000521191857606451,0.8833333333333333,1.2202984195987863
tag=动漫,behavior=effective_view,120,0.0011800570360900777,0.8823529411764706,1.2189440373350806
tag=怀孕,behavior=effective_view,60,0.0005900285180450389,0.8823529411764706,1.2189440373350806
tag=搞笑 & tag=集结吧光合创作者,behavior=effective_view,45,0.0004425213885337791,0.8823529411764706,1.2189440373350806
tag=快影达人 & tag=搞笑配音,behavior=effective_view,45,0.0004425213885337791,0.8823529411764706,1.2189440373350806
tag=益智玩具 & theme=25,behavior=effective_view,30,0.00029501425902251943,0.8823529411764706,1.2189440373350806
age_group=60+ & tag=书语,behavior=effective_view,30,0.00029501425902251943,0.8823529411764706,1.2189440373350806
age_group=46-60 & tag=法律,behavior=effective_view,30,0.00029501425902251943,0.8823529411764706,1.2189440373350806
city_level=二线城市 & tag=正能量短剧,behavior=effective_view,30,0.00029501425902251943,0.8823529411764706,1.2189440373350806
tag=励志语录,behavior=effective_view,67,0.0006588651784836267,0.881578947368421,1.2178747881795235
tag=虞书欣,behavior=effective_view,52,0.000511358048972367,0.8813559322033898,1.2175666994397867
age_group=26-35 & tag=极限星计划,behavior=effective_view,74,0.0007277018389222146,0.8809523809523809,1.217009205529787
tag=带你看世界,behavior=effective_view,37,0.0003638509194611073,0.8809523809523809,1.217009205529787
tag=俄罗斯 & theme=35,behavior=effective_view,37,0.0003638509194611073,0.8809523809523809,1.217009205529787
gender=M & tag=十八从头开始,behavior=effective_view,37,0.0003638509194611073,0.8809523809523809,1.217009205529787
tag=小说 & tag=小说推文,behavior=effective_view,37,0.0003638509194611073,0.8809523809523809,1.217009205529787
tag=广场舞 & theme=1,behavior=effective_view,59,0.0005801947094109549,0.8805970149253731,1.216518278056802
tag=快影达人 & tag=集合吧光合创作者,behavior=effective_view,44,0.00043268757989969517,0.88,1.2156935199021872
tag=基本功每日一练,behavior=effective_view,22,0.00021634378994984759,0.88,1.2156935199021872
